Word,SemD,cosMean,WordCount,nContexts
ravines,1.086757204,0.081892249,51,45
raving,1.580528607,0.026270685,157,147
ravishing,1.273291036,0.053297761,94,92
raw,1.797612658,0.015936294,2268,1884
ray,1.59967659,0.025137577,2496,1709
rayed,1.518317444,0.030316744,51,47
raymond,1.650910454,0.022340328,692,541
rayner,1.442426874,0.03610548,151,111
rayon,1.144844908,0.07163992,58,44
rays,1.42766938,0.037353441,961,660
razed,1.344824791,0.045203828,54,53
razor,1.542545277,0.028671784,466,390
rb,1.119583075,0.075930616,202,103
rbge,0.412382353,0.386916853,120,43
rc,1.234939311,0.058218457,266,127
rca,0.853273008,0.140193214,153,99
rcm,0.551950895,0.280575086,139,41
rd,1.521712867,0.030080644,1468,1159
re,2.077904196,0.008357874,11586,8486
rea,0.989749217,0.102388406,179,115
reach,1.966799572,0.010794448,7373,6390
reached,1.872999464,0.013396783,11270,9547
reaches,1.800208272,0.015841333,1430,1324
reaching,1.999755465,0.010005632,3161,2975
react,1.788177095,0.016286318,1150,1051
reacted,1.903505469,0.012488047,781,744
reacting,1.849301304,0.014148119,377,367
reaction,1.935211018,0.011608844,5118,3780
reactionary,1.340002147,0.045708593,287,249
reactions,1.702087858,0.019856932,1912,1412
reactive,1.564081267,0.027284672,418,260
reactivity,1.208532702,0.061868174,107,72
reactor,0.696844461,0.200981248,750,315
reactors,0.634558205,0.231975327,506,248
reacts,1.616013133,0.024209558,175,163
read,1.764788271,0.017187461,14313,10162
readability,0.967513857,0.107767087,133,57
readable,1.301757321,0.049916334,413,304
reader,1.331014101,0.046664423,3571,2314
readers,1.496085623,0.031909087,4877,3191
readership,1.177563369,0.066441072,336,276
readies,0.699148699,0.199917725,66,64
readily,1.976941766,0.010545283,2672,2431
readiness,1.919886254,0.012025794,575,538
reading,1.71792892,0.019145693,9685,6488
readings,1.567063077,0.02709798,708,522
readjustment,1.704449208,0.019749258,72,62
readmitted,1.709496909,0.019521046,52,45
reads,1.718723435,0.019110699,915,839
ready,1.903807911,0.012479354,8910,7591
reaffirm,1.672843499,0.021240097,66,62
reaffirmed,1.593438768,0.025501236,271,258
reaffirming,1.609538605,0.024573182,52,51
reagan,1.073235062,0.084482146,840,404
reagans,0.953820324,0.111219177,215,125
reagent,0.988792753,0.102614149,64,47
reagents,0.958692572,0.109978408,89,60
real,1.960189678,0.010959994,21202,15259
realignment,1.341487853,0.045552493,156,128
realisable,1.059209157,0.087255105,59,44
realisation,1.853908544,0.013998821,681,642
realise,1.841883221,0.014391855,3394,3104
realised,1.709606348,0.019516128,4549,3955
realises,1.594217083,0.025455575,237,226
realising,1.722476628,0.018946255,676,652
realism,1.23370643,0.058383963,891,538
realist,1.19876736,0.063275071,348,224
realistic,1.903385337,0.012491502,1695,1553
realistically,1.913738695,0.012197233,323,311
realists,1.212699912,0.061277366,105,74
realities,1.683751278,0.020713273,784,707
reality,1.760210864,0.017369573,6019,4590
realization,1.634053127,0.023224527,548,463
realizations,0.622430276,0.238544674,105,49
realize,1.626114991,0.023652933,1487,1340
realized,1.560201295,0.027529524,2558,2230
realizes,1.393592654,0.040402417,120,114
realizing,1.66238826,0.021757638,336,319
reallocation,1.609157972,0.024594728,50,46
really,1.755030011,0.017578021,27973,18489
realm,1.413809552,0.038564744,1001,778
realms,1.609118108,0.024596986,248,231
reap,1.879851068,0.013187089,259,249
reaped,1.817576163,0.015220322,91,87
reaping,1.832694472,0.0146996,103,93
reappear,1.855845437,0.013936527,200,191
reappearance,1.144961923,0.07162062,112,106
reappeared,1.597898171,0.025240725,271,266
reappears,1.454951323,0.035079119,63,62
reappointed,1.217998198,0.060534339,75,72
reappraisal,1.742933681,0.018074501,128,122
rear,1.466438699,0.034163417,2690,1858
reared,1.540545759,0.028804095,482,409
rearguard,1.293824032,0.050836538,118,104
rearing,1.409172722,0.038978694,478,396
rearmament,0.780213398,0.165877164,135,74
rearrange,1.927803848,0.011808539,105,105
rearranged,1.879130663,0.013208982,145,133
rearrangement,1.653619595,0.022201402,147,99
rearranging,1.661793134,0.021787473,100,96
reason,2.01033653,0.009764803,15998,12863
reasonable,1.949490064,0.011233367,5444,4175
reasonableness,0.999967195,0.100007554,380,216
reasonably,1.952988418,0.011143243,2727,2350
reasoned,1.889386238,0.012900714,412,400
reasoning,1.592956516,0.025529569,1047,828
reasons,2.044483008,0.00902645,9630,7843
reassembled,1.652623596,0.022252377,59,57
reassert,1.709562293,0.019518108,113,111
reasserted,1.713579672,0.019338391,93,92
reassertion,1.351908938,0.044472451,52,50
reassess,1.832891312,0.014692939,107,103
reassessed,1.966322744,0.010806306,62,59
reassessment,1.698969864,0.020000006,137,130
reassurance,1.713812221,0.019328038,494,449
reassurances,1.749891419,0.017787241,53,46
reassure,1.824342969,0.01498501,542,521
reassured,1.745840964,0.01795391,423,418
reassuring,1.725459525,0.018816571,641,611
reassuringly,1.561298492,0.027460062,158,155
rebate,1.136538516,0.073023305,193,125
rebates,0.991783391,0.101909955,167,114
rebecca,1.475145762,0.033485303,427,240
rebel,1.438376177,0.036443814,1104,804
rebelled,1.556039327,0.027794616,114,113
rebellion,1.487700693,0.032531142,946,754
rebellions,1.30748118,0.049262769,80,76
rebellious,1.654777927,0.022142266,219,205
rebels,1.347877843,0.044887163,1209,760
rebirth,1.366438672,0.043009196,160,140
reborn,1.515577078,0.030508645,107,98
rebound,1.239654645,0.057589771,152,133
rebuff,1.711233556,0.019443142,74,72
rebuffed,1.753738166,0.017630387,88,86
rebuild,1.730144709,0.018614668,441,408
rebuilding,1.555467466,0.027831239,535,461
rebuilt,1.197830615,0.063411698,691,584
rebuke,1.71650373,0.019208625,155,150
rebuked,1.754723027,0.017590451,133,122
rebuttal,1.750203573,0.01777446,50,49
recalcitrant,1.806624759,0.015609006,159,155
recall,1.807620646,0.015573254,2720,2193
recalled,1.723691817,0.018893316,1755,1570
recalling,1.813197675,0.015374547,435,419
recalls,1.520689056,0.03015164,839,728
recapture,1.86231463,0.013730469,194,187
recaptured,1.572965121,0.026732211,138,132
recast,1.859786164,0.013810641,76,76
recce,0.774268016,0.168163596,52,44
recede,1.694628372,0.020200942,79,78
receded,1.548147524,0.028304304,198,192
receding,1.52844849,0.029617712,176,169
receipt,1.671045233,0.021328228,1183,901
receipts,1.546868509,0.028387784,644,446
receivable,1.084829201,0.082256608,58,49
receive,2.013421119,0.009695694,6798,5476
received,2.021155779,0.009524545,12309,9646
receiver,1.484683262,0.032757952,1432,875
receivers,1.520516118,0.030163649,397,256
receivership,1.269984893,0.053705048,184,143
receives,1.961614752,0.010924089,1224,1102
receiving,2.052385752,0.008863684,3006,2605
recent,2.062302486,0.008663582,14981,12022
recently,2.066415552,0.00858192,11401,9716
reception,1.746642117,0.01792082,2200,1708
receptionist,1.31729589,0.048161955,363,249
receptionists,1.203462013,0.062594761,64,55
receptions,1.431589647,0.037017779,109,105
receptive,1.769941918,0.016984708,325,274
receptor,1.070826408,0.084951997,576,234
receptors,1.02587031,0.094217091,467,210
recess,1.493249842,0.032118123,208,187
recessed,1.00408352,0.099064141,124,102
recesses,1.450770404,0.035418454,127,123
recession,1.44116688,0.036210383,3620,2440
recessionary,1.276107997,0.052953175,76,71
recessions,1.219870156,0.060273976,104,91
recessive,0.956391649,0.110562628,71,45
recharge,1.495421192,0.031957942,94,71
recipe,1.333496709,0.046398431,904,636
recipes,0.952813044,0.111477432,601,401
recipient,1.898902462,0.01262111,610,464
recipients,1.843270298,0.014345963,491,414
reciprocal,1.791148052,0.016175285,508,372
reciprocate,1.621261196,0.023918768,60,54
reciprocated,1.565787501,0.027177687,75,73
reciprocity,1.37891418,0.041791294,153,119
recital,0.948191571,0.112670035,204,156
recitals,0.912683082,0.122269157,100,77
recitation,1.39702195,0.040084646,50,47
recitative,0.314221084,0.48504152,85,46
recite,1.531823777,0.029388419,128,125
recited,1.467390258,0.034088645,158,150
reciting,1.496470861,0.031880795,116,108
reckless,1.577121014,0.026477622,546,429
recklessly,1.450704334,0.035423842,169,154
recklessness,1.126246592,0.074774481,155,96
reckon,1.491421983,0.032253587,1081,926
reckoned,1.740353178,0.018182216,875,827
reckoning,1.739673233,0.018210705,268,252
reckons,1.336263895,0.046103734,730,633
reclaim,1.695399704,0.020165096,218,199
reclaimed,1.60534151,0.024811812,221,194
reclaiming,1.690683548,0.020385269,81,75
reclamation,1.203480371,0.062592115,179,143
reclining,1.476195974,0.033404427,113,101
recluse,1.360657617,0.043585535,87,80
recognisable,1.855142335,0.013959108,346,336
recognise,1.975832567,0.01057225,3251,2798
recognised,2.103773226,0.007874569,4967,4000
recogniser,0.24378664,0.570444452,123,50
recognises,1.879825605,0.013187862,611,582
recognising,2.028173918,0.009371866,700,658
recognition,1.941388784,0.011444879,5535,3671
recognizable,1.664901249,0.021632103,258,247
recognizably,1.586548577,0.025909046,53,49
recognize,1.78261536,0.016496228,1770,1557
recognized,1.902437203,0.012518803,2894,2501
recognizes,1.536285139,0.029088067,313,281
recognizing,1.808205573,0.015552293,455,433
recoil,1.447261504,0.035705778,108,94
recoiled,1.312512488,0.048695352,103,96
recollect,1.614552255,0.024291131,89,89
recollected,1.391088254,0.040636074,69,68
recollection,1.513227808,0.030674126,328,315
recollections,1.430471633,0.037113197,224,217
recombinant,1.00015706,0.099963842,221,111
recombination,0.886786818,0.129781617,79,45
recommend,1.902726072,0.012510479,1511,1353
recommendation,1.838510877,0.014504044,1113,938
recommendations,1.696492641,0.020114413,2275,1670
recommended,2.015646875,0.00964613,3508,2939
recommending,1.929265872,0.011768853,364,354
recommends,1.790547584,0.016197665,470,417
recompense,1.829116492,0.014821205,85,83
reconcile,1.860877552,0.013775978,468,448
reconciled,1.735945731,0.018367678,302,280
reconciliation,1.614073108,0.024317946,688,556
reconciling,1.788217075,0.016284819,149,145
reconnaissance,1.025199776,0.094362671,274,212
reconsider,1.873247278,0.013389141,360,347
reconsideration,1.522177305,0.030048493,85,80
reconsidered,1.964380901,0.010854732,95,94
reconstituted,1.887203982,0.012965701,210,186
reconstruct,1.625632436,0.023679229,248,236
reconstructed,1.485592868,0.032689414,298,275
reconstructing,1.695812455,0.02014594,76,75
reconstruction,1.772225499,0.016895634,1062,867
reconstructions,1.286024129,0.051757808,102,81
reconvened,1.443145844,0.036045757,55,53
record,1.766572969,0.017116976,13812,8870
recorded,1.84891087,0.014160844,6021,4523
recorder,1.59754119,0.025261481,774,593
recorders,1.340087256,0.045699636,296,219
recording,1.412638663,0.038668857,3422,2107
recordings,0.946186342,0.113191459,1017,606
records,1.586178585,0.025931128,7192,4254
recount,1.771799231,0.016912226,86,82
recounted,1.567759865,0.027054539,187,186
recounting,1.638306653,0.022998174,91,90
recounts,1.509029494,0.03097209,118,115
recoup,1.676544393,0.021059866,159,152
recourse,1.87838571,0.013231659,480,441
recover,1.891263739,0.012845064,1865,1606
recoverable,1.137163311,0.072918326,241,174
recovered,1.854418787,0.013982384,2017,1801
recoveries,1.443541537,0.03601293,60,45
recovering,1.693241565,0.020265552,811,766
recovers,1.759395032,0.017402233,112,110
recovery,1.715210535,0.019265907,3631,2466
recreate,1.672304451,0.021266477,203,193
recreated,1.557396113,0.027707918,106,102
recreating,1.721191788,0.019002389,85,83
recreation,1.546922736,0.02838424,817,603
recreational,1.491816631,0.032224291,497,392
recrimination,1.673229799,0.021221213,60,56
recriminations,1.663745114,0.021689767,87,85
recruit,1.730599666,0.018595178,876,726
recruited,1.728564457,0.018682524,858,754
recruiting,1.562516173,0.027383177,536,447
recruitment,1.558612604,0.027630414,1475,960
recruits,1.527441018,0.029686499,618,452
rectal,0.854911469,0.139665304,440,145
rectangle,1.268624686,0.053873515,290,183
rectangles,1.277023702,0.052841641,104,83
rectangular,1.261754574,0.054732518,549,441
rectification,1.365829836,0.043069533,148,72
rectified,1.825450518,0.014946843,180,157
rectify,2.093632405,0.008060604,212,201
rectitude,1.524747312,0.029871201,67,58
rector,1.150445544,0.070721987,417,302
rectors,1.173273865,0.067100559,79,64
rectory,1.107592658,0.078056189,367,230
rectum,0.941327294,0.114464998,175,107
recur,1.801067901,0.015810008,188,180
recurred,1.327457249,0.047048172,69,65
recurrence,1.481005395,0.033036544,478,256
recurrent,1.686563483,0.02057958,696,512
recurring,1.828718546,0.014834792,369,342
recurs,1.478069753,0.033260613,76,73
recyclable,0.877236973,0.132667036,64,52
recycle,1.098169097,0.079768404,133,105
recycled,1.289134784,0.051388414,356,248
recycling,1.080961986,0.082992341,708,356
red,1.740399746,0.018180267,14732,9676
redcar,0.517403423,0.303806161,378,232
reddened,1.352969379,0.044363992,104,102
reddish,1.362573861,0.043393646,233,211
redeem,1.469171602,0.03394911,156,138
redeemable,0.989603886,0.102422675,91,64
redeemed,1.476082992,0.033413118,234,192
redeeming,1.720581818,0.019029097,82,81
redefine,1.727956061,0.018708714,86,82
redefined,1.801790725,0.015783717,131,125
redefining,1.730478239,0.018600378,67,64
redefinition,1.598581364,0.02520105,76,75
redemption,1.31215336,0.048735636,567,326
redeployed,1.654873979,0.02213737,50,45
redeployment,1.392449619,0.040508894,58,49
redesign,1.438968074,0.036394179,113,93
redesigned,1.552889771,0.027996918,115,108
redesigning,1.499783742,0.031638527,53,53
redeveloped,1.239027283,0.057673023,60,60
redevelopment,1.182137784,0.065744922,345,255
redford,0.90072583,0.125682315,70,51
redgrave,1.013446487,0.096951272,105,72
redhead,1.441517588,0.036181154,79,69
redirect,1.662972133,0.021728406,62,58
redirected,1.864101087,0.013674105,76,72
rediscover,1.524399049,0.029895165,68,67
rediscovered,1.663805209,0.021686766,167,163
rediscovering,1.51510393,0.030541901,52,49
rediscovery,1.541481503,0.0287421,62,61
redistribute,1.468828921,0.033975909,67,66
redistributed,1.550574507,0.028146571,63,62
redistribution,1.360496602,0.043601698,377,276
redistributive,0.905331186,0.124356593,111,80
redmond,1.234783565,0.058239339,142,97
redness,1.086184691,0.082000275,97,82
redolent,1.574463971,0.026640111,72,71
redoubtable,1.612177029,0.024424348,77,74
redress,1.823960934,0.014998197,420,390
reds,1.395492623,0.040226049,364,290
reduce,1.994580078,0.01012558,6604,5295
reduced,2.108965884,0.007780977,7531,6071
reduces,1.855356313,0.013952232,1082,985
reducible,1.271442004,0.053525163,59,52
reducing,1.932051757,0.0116936,2862,2440
reduction,1.920567998,0.012006931,4457,3254
reductionism,1.082926994,0.082617682,73,62
reductionist,1.019596088,0.095588118,68,54
reductions,1.718252199,0.019131446,1183,895
reductive,0.911121914,0.122709472,54,46
redundancies,1.345686916,0.045114182,520,402
redundancy,1.443798568,0.035991623,1018,575
redundant,1.793901478,0.016073058,1082,872
redwood,1.289846699,0.051304245,240,147
reece,1.040389925,0.091119237,104,75
reed,1.603168429,0.024936275,875,530
reeds,1.337433994,0.045979687,224,183
reef,1.027398335,0.093886179,501,240
reefs,0.910745761,0.122815799,237,121
reek,1.257451791,0.055277477,58,56
reeking,1.223726858,0.05974109,57,56
reel,1.322826608,0.047552504,269,203
reeled,1.319213836,0.04794973,112,112
reeling,1.593256151,0.025511961,216,212
reels,1.426655365,0.037440758,127,100
rees,1.609989422,0.024547687,394,264
reeve,1.18412252,0.065445152,158,104
reeves,1.51422624,0.030603688,262,163
ref,0.840271532,0.144453633,4285,863
refectory,1.316891372,0.048206836,115,93
refer,1.946195838,0.011318898,3347,2753
referee,0.801321076,0.158007945,1007,684
refereeing,0.879754349,0.13190026,120,93
referees,0.959255473,0.109835954,394,250
reference,1.976514393,0.010555665,7605,5469
referenced,1.338913947,0.045823267,323,185
references,1.850096149,0.014122249,1964,1559
referencing,1.350300859,0.044637426,116,92
referendum,1.233432196,0.058420841,1391,768
referendums,1.099471764,0.079529497,85,57
referent,0.744014934,0.180295574,188,94
referential,0.737441243,0.183045374,196,113
referents,0.760316658,0.17365342,92,61
referral,1.193837515,0.063997423,653,321
referrals,1.006057592,0.09861487,487,185
referred,2.019954491,0.009550927,5658,4643
referring,1.962229054,0.010908648,1579,1452
refers,1.824820491,0.014968542,1743,1495
refill,1.491347556,0.032259115,110,101
refilled,1.335642908,0.046169704,105,103
refinancing,0.946996466,0.112980511,58,48
refine,1.875748945,0.013312237,157,149
refined,1.770138432,0.016977024,755,674
refinement,1.673577082,0.02120425,365,314
refinements,1.729640425,0.018636295,138,133
refineries,1.321548893,0.047692612,91,76
refinery,1.218821457,0.060419697,167,129
refining,1.607342386,0.024697763,249,197
refit,1.461115459,0.034584742,72,65
reflect,2.018105489,0.009591676,3563,3199
reflectance,0.641309843,0.228396875,225,46
reflected,1.992096001,0.010183663,3741,3435
reflecting,2.027928269,0.009377169,1410,1342
reflection,1.882553916,0.013105273,1866,1633
reflections,1.666976934,0.021528961,459,412
reflective,1.656911717,0.022033743,322,281
reflectively,1.347211666,0.044956069,73,72
reflector,1.113965431,0.076919166,74,46
reflectors,1.133422168,0.073549179,51,41
reflects,2.018255518,0.009588363,1992,1835
reflex,1.508259809,0.031027029,351,244
reflexes,1.422814439,0.037773355,164,136
reflexive,1.061070342,0.08688197,89,70
reflux,0.563041236,0.273500903,478,91
reform,1.604793542,0.024843138,5524,3453
reformation,1.060808409,0.086934386,456,310
reformed,1.708970288,0.019544732,512,448
reformer,1.355012236,0.044155801,189,172
reformers,1.26836815,0.053905347,619,428
reforming,1.483332359,0.032860006,349,322
reformist,1.247882379,0.056509,305,249
reforms,1.570330478,0.026894875,2685,1902
reformulation,1.224401348,0.05964838,86,54
refractive,0.921250866,0.119880663,60,42
refractory,1.454623395,0.035105617,66,52
refrain,1.790588664,0.016196133,356,325
refrained,1.669287517,0.021414724,136,133
refresh,1.79800423,0.015921932,118,116
refreshed,1.539592191,0.028867409,180,174
